icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
a69424;;United States;;1677688569;;;;False;241.18;134.57;0.0;;;;False;0
484ee4;KLM78Y  ;Kingdom of the Netherlands;1677688586.0;1677688588;-2.8626;41.553;12192.0;False;230.89;23.37;-0.33;;12054.84;;False;0
a1696b;AAY3013 ;United States;1677688588.0;1677688588;-87.4876;38.3467;11285.22;False;234.35;159.97;0.0;;11445.24;1373;False;0
484ee5;KLM60V  ;Kingdom of the Netherlands;1677688587.0;1677688588;4.4747;52.2008;845.82;False;108.87;127.9;-3.58;;914.4;1000;False;0
a82404;N6232D  ;United States;1677688587.0;1677688588;-97.3639;35.2658;1912.62;False;44.92;240.5;-0.33;;1874.52;;False;0
4842a9;OH45    ;Kingdom of the Netherlands;1677688585.0;1677688585;4.7343;52.3152;;True;19.55;2.81;;;;;False;0
75002a;AXM5111 ;Malaysia;1677688587.0;1677688587;112.6614;4.9565;11582.4;False;242.27;261.7;0.0;;12321.54;;False;0
4baa7a;THY2PQ  ;Turkey;1677688587.0;1677688588;26.0571;44.463;10668.0;False;230.29;142.26;0.0;;10652.76;7616;False;0
aa8548;N777ZA  ;United States;1677688588.0;1677688588;-73.9907;40.786;396.24;False;44.18;27.76;0.33;;403.86;4345;False;0
a02339;EDG108  ;United States;1677688546.0;1677688579;-112.0238;33.4266;;True;0.0;216.56;;;;;False;0
8963d8;UAE71K  ;United Arab Emirates;1677688588.0;1677688588;30.8602;42.044;11277.6;False;268.64;109.58;0.0;;11315.7;;False;0
4855d0;KLM1810 ;Kingdom of the Netherlands;1677688587.0;1677688588;7.2017;52.3296;8176.26;False;217.93;280.89;-9.75;;8221.98;4163;False;0
aa853b;N777YN  ;United States;1677688588.0;1677688588;-74.6083;39.9393;7132.32;False;110.38;211.47;-1.95;;7117.08;3472;False;0
a239e0;UAL293  ;United States;1677688588.0;1677688588;-104.1479;40.2195;3863.34;False;151.84;281.73;-5.53;;3779.52;;False;0
a0232a;RPA4370 ;United States;1677688588.0;1677688588;-77.7514;39.4285;10363.2;False;161.05;240.32;0.0;;10447.02;1615;False;0
a083c4;N132MT  ;United States;1677688575.0;1677688575;-86.3757;35.9197;426.72;False;42.19;180.7;-1.63;;411.48;5653;False;0
a68d38;LXJ521  ;United States;1677688587.0;1677688587;-112.2433;35.3869;13716.0;False;280.47;71.83;-0.33;;13670.28;;False;0
c00cb6;SWG732  ;Canada;1677688588.0;1677688588;-80.0434;39.3237;10363.2;False;216.73;184.49;0.0;;10447.02;2224;False;0
aa22a7;NDU752  ;United States;1677688587.0;1677688587;-111.6699;33.2862;762.0;False;49.4;358.81;-2.6;;716.28;;False;0
8963e6;UAE23E  ;United Arab Emirates;1677688588.0;1677688588;25.4602;44.4133;11887.2;False;257.02;122.58;-0.33;;11849.1;4660;False;0
8963e3;UAE37   ;United Arab Emirates;1677688587.0;1677688588;17.9862;47.5472;10972.8;False;246.41;296.14;0.0;;10904.22;3252;False;0
a359c2;DAL977  ;United States;1677688588.0;1677688588;-122.2383;47.3118;2065.02;False;140.9;85.39;18.21;;1988.82;;False;0
70c0fd;OMA101  ;Oman;1677688587.0;1677688588;14.2573;49.9222;11582.4;False;264.74;299.7;-0.33;;11498.58;6625;False;0
70c0fe;OMA131  ;Oman;1677688587.0;1677688588;19.596;46.8365;11574.78;False;242.03;296.51;0.0;;11506.2;;False;0
c01fba;CJT302  ;Canada;1677688587.0;1677688588;-90.8612;45.6052;11902.44;False;270.87;106.44;-0.33;;11559.54;;False;0
70c0ff;OMS248  ;Oman;1677688339.0;1677688369;56.4677;24.3251;7627.62;False;211.5;129.77;0.0;;7924.8;;False;0
ad82e4;N97SH   ;United States;1677688587.0;1677688588;-77.4587;39.1408;868.68;False;91.59;181.29;0.0;;861.06;0061;False;0
a13c43;SKW3330 ;United States;1677688588.0;1677688588;-113.3174;33.33;10363.2;False;172.09;304.4;0.0;;10264.14;;False;0
add2b6;AAL870  ;United States;1677688582.0;1677688582;-69.763;20.9072;10058.4;False;251.18;175.89;0.0;;10599.42;;False;0
4baa8f;THY5BA  ;Turkey;1677688587.0;1677688587;24.3303;44.4672;10370.82;False;221.19;314.25;0.0;;10347.96;;False;0
a657f4;DAL652  ;United States;1677688587.0;1677688588;-111.1412;32.7877;9441.18;False;276.27;107.56;0.0;;9418.32;;False;0
4bb188;THY55   ;Turkey;1677688587.0;1677688587;100.7581;3.6061;10271.76;False;261.7;305.72;1.3;;10942.32;;False;0
a14f69;CXK131  ;United States;1677688588.0;1677688588;-104.5547;39.6518;2346.96;False;51.91;70.31;0.65;;2278.38;;False;0
4bb186;THY8DE  ;Turkey;1677688587.0;1677688588;20.2437;47.9891;10363.2;False;259.39;320.31;0.0;;10332.72;3225;False;0
a44197;DAL1578 ;United States;1677688539.0;1677688539;-122.3045;47.442;;True;0.0;90.0;;;;;False;0
acc5fb;DAL454  ;United States;1677688581.0;1677688581;-100.8548;37.9384;10363.2;False;187.97;280.73;0.0;;10340.34;;False;0
8963db;UAE38X  ;United Arab Emirates;1677688587.0;1677688587;25.2456;45.7691;10058.4;False;263.38;135.63;0.0;;10035.54;;False;0
aa7e56;UAL267  ;United States;1677688588.0;1677688588;-85.1649;43.2317;9753.6;False;187.87;268.12;0.0;;9570.72;3504;False;0
4baa8a;THY1UC  ;Turkey;1677688546.0;1677688548;28.7286;41.2187;297.18;False;67.39;0.0;-3.58;;403.86;;False;0
8963e8;UAE355  ;United Arab Emirates;1677688587.0;1677688588;82.8703;13.0014;11582.4;False;251.47;296.88;0.0;;12192.0;;False;0
a6dd12;EJA541  ;United States;1677688587.0;1677688588;-115.0643;36.1687;12496.8;False;254.51;41.07;0.0;;12298.68;;False;0
a777bf;AAL476  ;United States;1677688588.0;1677688588;-112.1997;33.5191;1272.54;False;113.9;233.08;-8.45;;1242.06;;False;0
aa7e51;UAL1814 ;United States;1677688588.0;1677688588;-88.97;32.7753;11582.4;False;198.34;301.42;0.0;;11971.02;;False;0
4baa66;THY3GE  ;Turkey;1677688587.0;1677688587;21.8165;48.4532;10363.2;False;225.34;346.0;0.0;;10332.72;1000;False;0
4baa65;THY5MQ  ;Turkey;1677688587.0;1677688587;27.0796;41.8286;8237.22;False;216.78;121.31;-8.78;;8336.28;;False;0
4baa62;THY1KZ  ;Turkey;1677688557.0;1677688580;28.7126;41.0434;845.82;False;102.46;357.7;0.0;;929.64;;False;0
aa8534;N777YF  ;United States;1677688587.0;1677688588;-104.623;40.7414;2377.44;False;62.5;34.61;-0.98;;2286.0;;False;0
a69447;N523CB  ;United States;1677688587.0;1677688587;-103.8515;35.2373;13106.4;False;166.05;292.59;0.0;;13174.98;;False;0
888040;VJC875  ;Viet Nam;1677688587.0;1677688587;121.0104;21.9581;10363.2;False;199.86;258.72;0.0;;10965.18;;False;0
440b9c;ABB551  ;Austria;1677688587.0;1677688587;-4.6634;36.4432;10668.0;False;242.89;212.55;0.0;;10782.3;;False;0
3465d4;IBB5HT  ;Spain;1677688587.0;1677688588;-7.4666;38.7839;10972.8;False;214.27;23.49;0.0;;11041.38;;False;0
4baa4f;THY60EN ;Turkey;1677688587.0;1677688588;10.7673;45.6201;9448.8;False;236.72;279.38;-5.2;;9311.64;2313;False;0
4bb148;THY5    ;Turkey;1677688584.0;1677688585;-10.0961;55.9074;9753.6;False;248.95;294.02;0.0;;9852.66;;False;0
a27614;JSX400  ;United States;1677688437.0;1677688439;-116.1488;34.7845;6484.62;False;153.68;280.22;-7.8;;6263.64;;False;0
aa8529;N777XV  ;United States;1677688462.0;1677688469;-78.7549;38.0665;1569.72;False;156.18;70.97;-6.83;;1577.34;;False;0
aa7e2e;UAL2155 ;United States;1677688580.0;1677688587;-91.5187;37.4128;10363.2;False;190.69;219.75;-0.33;;10500.36;;False;0
400774;BAW125  ;United Kingdom;1677688583.0;1677688585;21.4746;46.7027;11887.2;False;246.87;129.93;0.0;;11826.24;;False;0
c00cd6;WJA2766 ;Canada;1677688588.0;1677688588;-76.1563;36.5372;10668.0;False;273.94;148.91;0.0;;10881.36;;False;0
8963b6;FDB43F  ;United Arab Emirates;1677688387.0;1677688388;56.5227;25.3041;7620.0;False;232.66;91.9;0.0;;7901.94;;False;0
3d3db8;;Germany;1677688445.0;1677688445;14.0781;48.3526;944.88;False;48.15;161.95;0.98;;;;False;0
3cd71c;PWF941  ;Germany;1677688587.0;1677688588;9.6714;50.0392;6400.8;False;164.12;201.9;0.0;;6377.94;1356;False;0
a71774;N553TX  ;United States;1677688588.0;1677688588;-82.6925;40.3398;9144.0;False;147.26;267.6;-0.33;;9144.0;2250;False;0
8963b8;FDB843  ;United Arab Emirates;1677688585.0;1677688587;48.8697;26.3578;10797.54;False;212.96;252.13;-5.2;;11132.82;;False;0
4bb14d;THY6660 ;Turkey;1677688586.0;1677688587;76.5362;28.314;3192.78;False;146.84;73.72;-5.85;;3345.18;;False;0
a02f69;N1106M  ;United States;1677688587.0;1677688587;-104.8432;39.4535;2811.78;False;91.67;148.54;5.2;;2735.58;;False;0
4bb14b;THY184  ;Turkey;1677688588.0;1677688588;-98.6335;19.5585;5615.94;False;185.65;101.99;4.88;;5966.46;;False;0
aa7e36;UAL2393 ;United States;1677688587.0;1677688587;-100.8353;30.9854;10972.8;False;182.19;283.06;0.0;;11300.46;;False;0
4baa72;THY6DM  ;Turkey;1677688516.0;1677688527;22.4305;44.8915;10660.38;False;228.36;132.17;0.33;;10629.9;;False;0
a01c37;AAL2    ;United States;1677688529.0;1677688531;-109.1075;35.4294;10668.0;False;300.33;76.23;0.0;;10568.94;;False;0
400773;BAW7TG  ;United Kingdom;1677688588.0;1677688588;-6.8385;52.6934;10972.8;False;254.6;288.25;0.0;;10995.66;5414;False;0
3c6d43;KLM47Y  ;Germany;1677688587.0;1677688588;8.9488;50.4291;9662.16;False;195.48;124.28;-12.68;;9585.96;3161;False;0
8963ad;FDB7VD  ;United Arab Emirates;1677688568.0;1677688568;55.3511;25.2592;;True;4.89;30.94;;;;;False;0
a02321;N108HF  ;United States;1677688588.0;1677688588;-73.1196;40.8149;121.92;False;33.85;133.15;-0.65;;121.92;;False;0
a27600;JBU118  ;United States;1677688587.0;1677688588;-83.2016;42.4988;11277.6;False;295.77;107.93;-0.33;;11201.4;2616;False;0
3cd70e;IFA4830 ;Germany;1677688444.0;1677688444;9.1519;40.887;11887.2;False;222.8;268.81;0.0;;11757.66;;False;0
4baa6d;THY1RV  ;Turkey;1677688361.0;1677688396;28.729;41.2012;403.86;False;68.94;359.14;-3.9;;510.54;;False;0
4baa6e;THY9AB  ;Turkey;1677688587.0;1677688588;8.4722;47.5288;784.86;False;77.9;137.14;-4.23;;868.68;1000;False;0
ae4e9a;RNGR864 ;United States;1677688428.0;1677688581;-97.1442;27.7628;434.34;False;103.23;238.45;-0.98;;396.24;;False;0
a68121;N518WF  ;United States;1677688581.0;1677688581;-80.6243;35.9095;632.46;False;64.13;290.18;0.98;;647.7;;False;0
4baa6c;THY48S  ;Turkey;1677688585.0;1677688587;28.4481;40.9757;1074.42;False;102.39;89.14;-3.9;;1165.86;;False;0
8963ba;FDB2CE  ;United Arab Emirates;1677688562.0;1677688562;50.2451;26.7676;9753.6;False;216.03;296.44;0.0;;10027.92;;False;0
4baa6a;THY2HB  ;Turkey;1677688588.0;1677688588;12.158;49.8615;10363.2;False;249.52;322.54;0.33;;10309.86;3556;False;0
a6dd33;N541S   ;United States;1677688587.0;1677688588;-80.2409;27.4707;434.34;False;93.58;284.65;0.33;;480.06;;False;0
3c7422;;Germany;1677688585.0;1677688587;19.2668;43.7027;10972.8;False;241.19;314.4;-0.33;;10911.84;;False;0
a083b7;N132ME  ;United States;;1677688536;;;;False;59.73;59.46;0.33;;;;False;0
a6a7e0;N528NP  ;United States;1677688587.0;1677688587;-96.1127;38.9999;3992.88;False;80.1;194.13;-0.98;;3939.54;;False;0
4067f0;TOM93T  ;United Kingdom;1677688588.0;1677688588;-7.7965;51.2249;11277.6;False;211.41;30.25;0.0;;11254.74;;False;0
a70436;N551MA  ;United States;1677688581.0;1677688581;-106.3131;34.9299;3505.2;False;94.98;260.33;-5.2;;3451.86;;False;0
4b390b;HBVPR   ;Switzerland;1677688587.0;1677688588;8.7157;49.4465;4663.44;False;211.95;0.0;-17.88;;4709.16;1000;False;0
8963c9;;United Arab Emirates;;1677688543;;;;False;0.0;123.75;;;;;False;0
4ca90f;RYR92ZD ;Ireland;1677688587.0;1677688587;-6.8301;46.4772;11582.4;False;218.74;1.75;0.0;;11490.96;;False;0
ab4ea1;N828AP  ;United States;1677688587.0;1677688588;-118.2813;33.911;457.2;False;1.85;326.31;0.65;;358.14;;False;0
8007b0;IGO2257 ;India;1677688587.0;1677688587;77.0358;23.8711;10668.0;False;230.77;171.8;0.0;;11125.2;;False;0
a1ecd6;HAL79   ;United States;1677688585.0;1677688585;-121.5637;33.7799;10050.78;False;207.75;251.07;0.0;;9966.96;;False;0
86eb36;JAL48   ;Japan;1677688587.0;1677688587;18.0959;56.5283;10668.0;False;259.83;210.98;0.0;;10645.14;1156;False;0
a4afbe;AAL2051 ;United States;1677688587.0;1677688587;-99.2652;36.7283;10340.34;False;164.33;232.38;2.28;;10416.54;;False;0
a75f15;UPS98   ;United States;1677688582.0;1677688587;-149.9958;61.1724;342.9;True;7.72;59.06;;;;1017;False;0
ab4ea8;AAL2584 ;United States;1677688587.0;1677688587;-112.0235;33.4322;;True;12.35;270.0;;;;;False;0
a89915;NKS1392 ;United States;1677688458.0;1677688458;-84.4344;33.6221;;True;7.46;81.56;;;;;False;0
a9daef;N734LP  ;United States;1677688587.0;1677688587;-80.4594;27.1861;548.64;False;46.4;86.19;1.95;;579.12;;False;0
4b1f2f;HBLVB   ;Switzerland;1677688586.0;1677688587;6.9129;46.2985;2255.52;False;73.14;329.11;-0.65;;2286.0;;False;0
a50c11;N424SF  ;United States;1677688575.0;1677688575;-111.8713;32.9046;1005.84;False;47.92;60.41;-1.63;;1120.14;;False;0
4ac9e7;SAS1674 ;Sweden;1677688587.0;1677688588;13.0532;54.3213;8397.24;False;192.02;345.89;-10.08;;8488.68;3752;False;0
a4062e;N3589X  ;United States;1677688587.0;1677688587;-84.922;37.9788;3863.34;False;115.68;45.0;-4.88;;3901.44;;False;0
896530;FDB4AL  ;United Arab Emirates;1677688575.0;1677688576;52.9926;27.6458;11277.6;False;245.66;148.01;0.0;;11612.88;;False;0
4ca910;RYR32PJ ;Ireland;1677688580.0;1677688586;-9.4983;35.7739;10668.0;False;213.55;205.39;0.0;;10873.74;;False;0
020057;RAM951X ;Morocco;1677688588.0;1677688588;7.094;44.1386;10949.94;False;241.45;235.33;4.55;;10782.3;4037;False;0
4ca911;RYR5YJ  ;Ireland;1677688588.0;1677688588;-3.3951;51.1688;2522.22;False;140.17;339.37;-9.43;;2621.28;2263;False;0
7c4a01;FD608   ;Australia;1677688588.0;1677688588;115.882;-32.0943;;True;4.37;233.44;;;;3717;False;0
a0103b;DAL725  ;United States;1677688587.0;1677688587;-104.5268;35.5167;10965.18;False;181.1;270.65;0.0;;10988.04;;False;0
a7ea7e;UPS223  ;United States;1677688587.0;1677688588;3.2938;50.9493;11285.22;False;232.45;98.4;0.0;;11193.78;5214;False;0
a14f8e;N184AF  ;United States;1677688588.0;1677688588;-105.1252;39.9282;1981.2;False;37.68;14.23;2.28;;1920.24;;False;0
a070d7;UAL2251 ;United States;1677688587.0;1677688587;-98.5518;19.9465;9144.0;False;215.33;257.72;0.0;;9730.74;;False;0
a2c62b;N278WC  ;United States;1677688587.0;1677688588;-82.6149;27.8026;7010.4;False;136.57;149.18;0.0;;7406.64;;False;0
a6d17c;N5387K  ;United States;1677688587.0;1677688587;-79.9974;35.5998;1310.64;False;53.19;311.86;0.33;;1325.88;;False;0
add376;JBU2786 ;United States;1677688587.0;1677688588;-73.6656;40.1342;2705.1;False;156.87;22.36;-9.75;;2705.1;0572;False;0
3c618b;TUI39B  ;Germany;1677688575.0;1677688583;-9.7426;35.3725;11277.6;False;222.25;206.39;0.0;;11490.96;;False;0
a5e9d5;N480NR  ;United States;1677688587.0;1677688588;-83.8912;39.8137;624.84;False;68.95;234.41;2.93;;556.26;;False;0
47850e;LNOML   ;Norway;1677688528.0;1677688528;7.5267;57.2848;1501.14;False;58.01;331.39;0.33;;1615.44;;False;0
a44ca0;DAL431  ;United States;1677688588.0;1677688588;-92.2977;35.6289;10980.42;False;190.7;287.26;0.0;;11216.64;;False;0
a3a9ff;AAL2237 ;United States;1677688588.0;1677688588;-97.8134;28.2937;10363.2;False;194.28;241.53;0.0;;10820.4;;False;0
43c8ed;SYS142  ;United Kingdom;1677688374.0;1677688453;-2.6667;52.7926;-53.34;False;3.64;135.0;0.0;;137.16;;False;0
896533;FDB5    ;United Arab Emirates;1677688588.0;1677688588;52.9291;25.3105;5410.2;False;160.13;259.45;-4.88;;5623.56;;False;0
4ac9f0;SAS63P  ;Sweden;1677688399.0;1677688399;5.7744;59.3819;1737.36;False;173.93;250.65;-7.15;;1889.76;;False;0
4b3944;;Switzerland;1677688135.0;1677688310;8.5654;47.4552;388.62;True;0.0;2.81;;;;7315;False;0
4ac9f2;SAS1555 ;Sweden;1677688588.0;1677688588;8.3095;54.2022;11582.4;False;229.94;223.91;0.0;;11590.02;0740;False;0
4ac9f3;SAS375  ;Sweden;1677688587.0;1677688587;10.55;61.5723;9151.62;False;223.1;183.17;0.0;;9197.34;5070;False;0
ab9e27;N848G   ;United States;1677688588.0;1677688588;-98.1184;32.6478;8656.32;False;127.11;264.66;6.83;;8915.4;;False;0
a3cc38;N344AP  ;United States;1677688588.0;1677688588;-1.1498;51.4071;2743.2;False;122.59;135.51;0.0;;2827.02;1361;False;0
4ac9f9;SAS818  ;Sweden;1677688587.0;1677688588;9.8011;55.588;11574.78;False;232.28;184.7;0.0;;11597.64;0752;False;0
43c8f5;SYS79   ;United Kingdom;1677688588.0;1677688588;-2.8218;52.7479;266.7;False;56.77;136.47;-0.65;;449.58;;False;0
abb8a0;SWA1707 ;United States;1677688587.0;1677688588;-73.4295;40.7494;6324.6;False;248.53;66.19;-10.08;;6294.12;3677;False;0
a51f4a;RPA4331 ;United States;1677688587.0;1677688588;-84.6402;39.241;3512.82;False;171.27;30.11;11.7;;3528.06;;False;0
4ac9ea;SAS364  ;Sweden;1677688588.0;1677688588;11.2445;60.854;7437.12;False;190.78;5.73;8.78;;7528.56;5056;False;0
86eb50;ANA850  ;Japan;1677688523.0;1677688523;101.1933;13.6251;3954.78;False;192.52;53.8;9.75;;3901.44;;False;0
a39630;DAL945  ;United States;1677688588.0;1677688588;-94.2991;34.21;10355.58;False;190.68;275.42;0.0;;10629.9;;False;0
4a0662;ROT363L ;Romania;1677688588.0;1677688588;20.5529;47.4076;11574.78;False;227.01;303.73;0.0;;11506.2;;False;0
3d3f03;DEWCP   ;Germany;1677688588.0;1677688588;8.1574;49.9469;609.6;False;49.26;187.2;4.55;;716.28;7000;False;0
a4ec29;N416TX  ;United States;1677688586.0;1677688587;-72.5641;41.0986;1767.84;False;85.52;226.71;0.0;;1752.6;;False;0
02006e;RAM960U ;Morocco;1677688587.0;1677688587;-2.0018;40.6504;11582.4;False;243.85;56.88;0.0;;11468.1;;False;0
a02356;N108KJ  ;United States;1677688587.0;1677688587;-104.7171;38.8062;;True;2.06;270.0;;;;;False;0
a76622;EJA576  ;United States;1677688588.0;1677688588;-80.6796;31.8665;10363.2;False;192.4;208.07;-0.33;;10774.68;;False;0
a991de;N7156V  ;United States;1677688588.0;1677688588;-86.8674;35.659;800.1;False;73.39;243.79;0.0;;777.24;;False;0
a1a63d;SKW5380 ;United States;1677688561.0;1677688561;-111.9768;40.7876;;True;4.63;174.38;;;;;False;0
a1fff2;ENY3839 ;United States;1677688579.0;1677688586;-97.0259;32.9328;327.66;False;78.2;180.38;-3.9;;274.32;;False;0
4ac9c4;BLX61D  ;Sweden;1677688586.0;1677688587;25.6814;37.8994;10972.8;False;229.84;333.55;0.0;;11087.1;6445;False;0
4ac9c5;BLX3YC  ;Sweden;1677688587.0;1677688587;20.2071;46.0285;10972.8;False;231.82;341.36;-0.33;;10927.08;;False;0
4ac9c6;BLX49N  ;Sweden;1677688587.0;1677688587;-5.5707;41.6527;11582.4;False;225.21;22.99;-0.65;;11513.82;;False;0
4bb195;THY83J  ;Turkey;1677688588.0;1677688588;-12.2355;52.0629;10355.58;False;254.68;269.07;0.0;;10416.54;;False;0
4a0664;ROT392  ;Romania;1677688588.0;1677688588;14.1534;48.6294;11277.6;False;207.09;115.61;0.0;;11178.54;0553;False;0
a466a2;N383CA  ;United States;1677688588.0;1677688588;-83.3532;42.7481;693.42;False;57.15;23.33;0.98;;594.36;;False;0
34409a;;Spain;1677688576.0;1677688576;2.0908;41.2898;;True;8.75;64.69;;;;;False;0
39e22b;MIM749  ;France;1677688588.0;1677688588;16.6652;51.9016;10363.2;False;209.75;262.25;0.0;;10370.82;1000;False;0
4bb190;THY8MT  ;Turkey;1677688588.0;1677688588;-117.0113;48.3826;11574.78;False;279.08;207.08;0.0;;11269.98;;False;0
a63f48;N501SS  ;United States;;1677688586;;;;False;0.0;11.25;;;;;False;0
a62c1a;SWA2285 ;United States;1677688525.0;1677688525;-109.8006;33.9207;10668.0;False;287.63;72.08;0.0;;10622.28;;False;0
020072;RAM941J ;Morocco;1677688438.0;1677688438;10.3169;41.0769;10660.38;False;232.86;250.24;5.85;;10210.8;;False;0
a2ac03;UPS2077 ;United States;1677688587.0;1677688587;-97.0605;32.9159;;True;4.63;270.0;;;;;False;0
896519;EFC795S ;United Arab Emirates;1677688587.0;1677688587;55.1226;24.8811;198.12;False;44.73;30.4;-1.3;;220.98;;False;0
ac75a5;AAL2501 ;United States;1677688588.0;1677688588;-100.9573;34.4508;10378.44;False;214.86;322.2;0.0;;10530.84;;False;0
ab68dd;SCX385  ;United States;1677688576.0;1677688583;-93.2386;44.8844;;True;0.0;303.75;;;;;False;0
4bb18a;THY31K  ;Turkey;1677688587.0;1677688587;-12.4271;50.4296;10965.18;False;247.68;256.43;0.0;;10995.66;;False;0
a82fa0;N6265T  ;United States;1677688588.0;1677688588;-87.6736;42.5105;960.12;False;51.4;318.65;0.0;;845.82;7026;False;0
a5e9f4;EDV5360 ;United States;1677688587.0;1677688588;-76.4767;36.9763;10363.2;False;206.56;209.05;0.0;;10553.7;;False;0
4bb18b;THY13T  ;Turkey;1677688588.0;1677688588;-78.8899;26.9307;8412.48;False;255.72;32.76;6.83;;8877.3;;False;0
a1433a;SWA1643 ;United States;1677688587.0;1677688588;-114.9847;36.0737;1432.56;False;111.64;269.74;-5.85;;1303.02;;False;0
a50c3d;N424U   ;United States;1677688588.0;1677688588;-122.3871;47.6298;571.5;False;87.36;149.96;-0.65;;548.64;;False;0
02005b;RAM664Y ;Morocco;1677688587.0;1677688587;-4.72;39.1897;10972.8;False;220.08;23.27;0.0;;10942.32;;False;0
02005a;RAM1452 ;Morocco;1677688587.0;1677688587;-4.1229;34.5418;5273.04;False;210.93;67.94;-10.08;;5410.2;3656;False;0
a63f52;N501TB  ;United States;1677688587.0;1677688588;-88.7349;41.8484;9555.48;False;82.16;289.0;3.9;;9456.42;3623;False;0
c01fb9;MAL8092 ;Canada;1677688587.0;1677688587;-82.6922;45.9339;11887.2;False;272.29;125.85;0.0;;11612.88;;False;0
48fea1;SPSPZB  ;Poland;1677688584.0;1677688587;16.2069;54.033;0.0;False;64.77;96.84;-0.33;;;7000;False;0
89650a;ETD935  ;United Arab Emirates;1677688588.0;1677688588;88.1657;22.6948;11277.6;False;292.93;94.03;0.0;;11811.0;3444;False;0
020066;RAM931G ;Morocco;1677688588.0;1677688588;3.8187;45.2244;10850.88;False;235.01;235.61;1.3;;10668.0;5723;False;0
a599a8;AAL2661 ;United States;1677688588.0;1677688588;-92.139;41.7609;9761.22;False;174.64;273.04;0.0;;9662.16;5765;False;0
781cd5;CQH8528 ;China;1677688587.0;1677688588;113.4564;22.6681;1798.32;False;125.9;46.32;-7.8;;1935.48;;False;0
a2636c;N253JA  ;United States;1677688587.0;1677688587;-83.2832;39.7253;1295.4;False;54.5;17.58;-0.65;;1234.44;;False;0
4245d8;VPCRM   ;United Kingdom;1677688588.0;1677688588;-118.2749;34.7321;11597.64;False;215.67;299.74;0.65;;11407.14;;False;0
a466fc;FFT80   ;United States;1677688280.0;1677688282;-79.4838;32.7166;10980.42;False;273.84;117.77;0.0;;11384.28;;False;0
ac5ba1;WCP315  ;United States;1677688479.0;1677688479;-80.4186;27.5013;617.22;False;39.1;270.0;3.58;;662.94;;False;0
a3a9af;AAL2331 ;United States;1677688588.0;1677688588;-88.1385;37.668;11277.6;False;278.17;48.82;0.0;;11445.24;5244;False;0
7c5d71;QFA7294 ;Australia;1677688587.0;1677688588;151.1968;-33.9827;106.68;False;67.09;348.95;-2.93;;121.92;3272;False;0
acbeb0;ASH5749 ;United States;1677688587.0;1677688588;-95.132;32.9001;8229.6;False;253.4;82.18;0.0;;8511.54;;False;0
ae4e17;KING15  ;United States;1677688526.0;1677688528;-85.1954;35.0565;289.56;False;63.81;196.39;-3.58;;281.94;;False;0
ae4e11;HERKY45 ;United States;1677688587.0;1677688588;7.6548;49.7709;3048.0;False;114.89;321.18;0.33;;3101.34;4107;False;0
ac2859;SWA327  ;United States;1677688440.0;1677688442;-96.8698;32.8685;289.56;False;74.94;135.0;-4.55;;236.22;;False;0
aba5a5;PRE85   ;United States;1677688475.0;1677688476;-107.0547;39.6268;11673.84;False;196.02;262.76;3.9;;11468.1;;False;0
a8d4f6;UAL2404 ;United States;1677688462.0;1677688564;-71.5587;38.37;10058.4;False;244.01;186.78;0.0;;10119.36;;False;0
a51f10;;United States;1677688564.0;1677688565;-111.3278;33.5825;1219.2;False;20.58;271.43;1.95;;1188.72;;False;0
a44cda;DAL463  ;United States;1677688588.0;1677688588;-98.0666;41.3849;10363.2;False;167.86;267.54;0.0;;10195.56;;False;0
ad350a;;United States;1677688564.0;1677688564;-81.9034;30.0596;944.88;False;100.87;132.31;-6.83;;1005.84;;False;0
a7ea48;SKW3683 ;United States;1677688585.0;1677688587;-91.3823;30.5964;3337.56;False;183.86;233.42;-2.6;;3467.1;;False;0
