Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:35'}, 'Terminal': {'Name': '3', 'Gate': 'F11'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BSL', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:56'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '473'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:22'}, 'Terminal': {'Name': '3', 'Gate': 'F09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MXP', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:59'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '515'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:21'}, 'Terminal': {'Name': '3', 'Gate': 'F07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'NUE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '139'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:22'}, 'Terminal': {'Name': '3', 'Gate': 'F04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:40'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '565'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:03'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:03'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:43'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:43'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3525'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:06'}, 'Terminal': {'Name': '3', 'Gate': 'F08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FCO', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:41'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '505'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:39'}, 'Terminal': {'Name': '3', 'Gate': 'F05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:54'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '1243'};{'AircraftCode': 'E90'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:12'}, 'Terminal': {'Name': '3', 'Gate': 'F16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:21'}, 'Terminal': {'Name': '1', 'Gate': 'B17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '237'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:33'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:33'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:28'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:28'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3527'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:02'}, 'Terminal': {'Name': '3', 'Gate': 'F17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:49'}, 'Terminal': {'Name': '2', 'Gate': 'K28'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '117'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:00'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:11'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2757'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:00'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:39'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7751'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:02'}, 'Terminal': {'Name': '3', 'Gate': 'F36'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:19'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '567'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:49'}, 'Terminal': {'Gate': 'B91'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9753'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:41'}, 'Terminal': {'Name': '3', 'Gate': 'F02'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:58'}, 'Terminal': {'Name': '1', 'Gate': 'A36'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '127'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:31'}, 'Terminal': {'Name': '3', 'Gate': 'G12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TLV', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:43'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '859'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:43'}, 'Terminal': {'Name': '3', 'Gate': 'F22'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:09'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '167'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:28'}, 'Terminal': {'Name': '3', 'Gate': 'F06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ARN', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:33'}, 'Terminal': {'Name': '5'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '317'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:22'}, 'Terminal': {'Name': '3', 'Gate': 'F32'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'AMS', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:27'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '377'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:35'}, 'Terminal': {'Name': '3', 'Gate': 'G26'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'LHR', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:03'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '457'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:25'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:53'}, 'Terminal': {'Name': '1', 'Gate': 'D81'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '755'};{'AircraftCode': '31B'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:23'}, 'Terminal': {'Name': '3', 'Gate': 'G31'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MRU', 'Scheduled': {'Date': '2023-03-24', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '09:27'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '017'};{'AircraftCode': '772'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:25'}, 'Terminal': {'Name': '3', 'Gate': 'F08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:24'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '419'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:49'}, 'Terminal': {'Name': '3', 'Gate': 'F07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VCE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:52'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '527'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:33'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:33'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:28'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:28'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3531'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:47'}, 'Terminal': {'Name': '3', 'Gate': 'F10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MXP', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:07'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '517'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:57'}, 'Terminal': {'Name': '3', 'Gate': 'F13'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CPH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:30'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '307'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:01'}, 'Terminal': {'Name': '3', 'Gate': 'F04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:11'}, 'Terminal': {'Name': '1', 'Gate': 'B03'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '239'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:20'}, 'Terminal': {'Name': '3', 'Gate': 'G16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'OTP', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:48'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '787'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:29'}, 'Terminal': {'Name': '3', 'Gate': 'F36'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'WAW', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:37'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '627'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:23'}, 'Terminal': {'Name': '3', 'Gate': 'G11'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SOF', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:44'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '799'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:27'}, 'Terminal': {'Name': '3', 'Gate': 'F32'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BUD', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:05'}, 'Terminal': {'Name': '2A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '717'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:31'}, 'Terminal': {'Name': '3', 'Gate': 'F31'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '2908'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:43'}, 'Terminal': {'Name': '3', 'Gate': 'F26'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'PRG', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:31'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '711'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:51'}, 'Terminal': {'Name': '3', 'Gate': 'G03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SJJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:45'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '759'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:53'}, 'Terminal': {'Name': '3', 'Gate': 'F06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'INN', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:48'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '913'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VLC', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:35'}, 'Terminal': {'Gate': '009'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:02'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1465'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'WAW', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:18'}, 'Terminal': {'Gate': '026'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:06'}, 'Terminal': {'Name': '1', 'Gate': 'A22'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1351'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'WAW', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:24'}, 'Terminal': {'Gate': '037'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:33'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '632'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'WAW', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:53'}, 'Terminal': {'Gate': '032'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:53'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'BT', 'FlightNumber': '1353'};{'AircraftCode': '223'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'WDH', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:00'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:35'}, 'Actual': {'Date': '2023-03-24', 'Time': '05:10'}, 'Terminal': {'Name': '1', 'Gate': 'C15A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '4Y', 'FlightNumber': '133'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'XGZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:16'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:36'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3579'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'XGZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:02'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:26'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3580'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
