Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'GVA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:53'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:07'}, 'Terminal': {'Gate': 'B25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9743'};{'AircraftCode': '32Z'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'GVA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:19'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:24'}, 'Terminal': {'Name': '2', 'Gate': 'T02S'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2383'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'GVA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:29'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:55'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '572'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '05:57'}, 'Terminal': {'Gate': 'A06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:08'}, 'Terminal': {'Name': '2', 'Gate': 'G20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2109'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:28'}, 'Terminal': {'Gate': 'A04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:22'}, 'Terminal': {'Name': '1', 'Gate': 'A28'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '049'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:33'}, 'Terminal': {'Gate': 'A06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:37'}, 'Terminal': {'Name': '2', 'Gate': 'K12'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2091'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:47'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:02'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '815'};{'AircraftCode': '221'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '05:58'}, 'Terminal': {'Name': '2', 'Gate': 'C16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:59'}, 'Terminal': {'Name': '1', 'Gate': 'A13'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '001'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:15'}, 'Terminal': {'Name': '2', 'Gate': 'A17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:24'}, 'Terminal': {'Name': '2', 'Gate': 'K28'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2085'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:27'}, 'Terminal': {'Name': '1', 'Gate': 'A38'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:36'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7046'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:44'}, 'Terminal': {'Name': '1', 'Gate': 'A39'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CDG', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:19'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7402'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:45'}, 'Terminal': {'Name': '1', 'Gate': 'C15'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'PMI', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7584'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:35'}, 'Terminal': {'Name': '1', 'Gate': 'A37'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:36'}, 'Terminal': {'Name': '1', 'Gate': 'C30'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7038'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:53'}, 'Terminal': {'Name': '1', 'Gate': 'A46'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7752'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:02'}, 'Terminal': {'Name': '1', 'Gate': 'A18'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:27'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7170'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:15'}, 'Terminal': {'Name': '2', 'Gate': 'C08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:29'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '2630'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:38'}, 'Terminal': {'Name': '1', 'Gate': 'B53'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'LHR', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:30'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7464'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:26'}, 'Terminal': {'Name': '2', 'Gate': 'C16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:34'}, 'Terminal': {'Name': '1', 'Gate': 'A01'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '007'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:29'}, 'Terminal': {'Name': '2', 'Gate': 'C07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:50'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '168'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:37'}, 'Terminal': {'Name': '1', 'Gate': 'A40'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:58'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7760'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:52'}, 'Terminal': {'Name': '2', 'Gate': 'A17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:08'}, 'Terminal': {'Name': '2', 'Gate': 'G34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2089'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:14'}, 'Terminal': {'Name': '1', 'Gate': 'A39'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FCO', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:28'}, 'Terminal': {'Name': '1', 'Gate': 'A07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7886'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:22'}, 'Terminal': {'Name': '1', 'Gate': 'A38'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:28'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2045'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:25'}, 'Terminal': {'Name': '2', 'Gate': 'C15'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:32'}, 'Terminal': {'Name': '1', 'Gate': 'A11'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '009'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:35'}, 'Terminal': {'Name': '1', 'Gate': 'C08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:32'}, 'Terminal': {'Gate': 'A40'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9031'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:53'}, 'Terminal': {'Name': '2', 'Gate': 'A18'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:11'}, 'Terminal': {'Name': '2', 'Gate': 'K16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2051'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:01'}, 'Terminal': {'Name': '2', 'Gate': 'C16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:17'}, 'Terminal': {'Name': '1', 'Gate': 'A01'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '011'};{'AircraftCode': '321'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:43'}, 'Terminal': {'Name': '2', 'Gate': 'A17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:15'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'BT', 'FlightNumber': '1051'};{'AircraftCode': '223'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:40'}, 'Terminal': {'Name': '2', 'Gate': 'C07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:07'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '176'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:46'}, 'Terminal': {'Name': '2', 'Gate': 'C15'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:03'}, 'Terminal': {'Name': '2', 'Gate': 'G34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2055'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:18'}, 'Terminal': {'Name': '1', 'Gate': 'C08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'PMI', 'Scheduled': {'Date': '2023-03-23', 'Time': '12:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:51'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7580'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HEL', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '05:55'}, 'Terminal': {'Gate': '020'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:32'}, 'Terminal': {'Name': '2', 'Gate': 'K03'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2465'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HEL', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:56'}, 'Terminal': {'Gate': '021'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:44'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '855'};{'AircraftCode': '32M'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'INN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:33'}, 'Terminal': {'Gate': '001'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:25'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '914'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'INN', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:50'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:53'}, 'Terminal': {'Name': '1', 'Gate': 'BSO'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '8057'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'KRK', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '05:56'}, 'Terminal': {'Gate': '007'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:14'}, 'Terminal': {'Name': '2', 'Gate': 'G28'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1625'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'KRK', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:23'}, 'Terminal': {'Gate': '010'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:05'}, 'Terminal': {'Name': '1', 'Gate': 'BSO'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1371'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'KRK', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '07:22'}, 'Terminal': {'Gate': '010'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:08'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '600'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LCY', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:27'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:58'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '451'};{'AircraftCode': '290'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LCY', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:06'}, 'Terminal': {'Gate': '004'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '10:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '10:24'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '927'};{'AircraftCode': 'E90'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LCY', 'Scheduled': {'Date': '2023-03-23', 'Time': '08:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '08:50'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GVA', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '11:21'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '443'};{'AircraftCode': '221'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LCY', 'Scheduled': {'Date': '2023-03-23', 'Time': '09:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '09:35'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '11:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '12:01'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '461'};{'AircraftCode': '221'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LEJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '06:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '05:57'}, 'Terminal': {'Gate': '004'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '07:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '06:54'}, 'Terminal': {'Name': '2', 'Gate': 'T02S'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2165'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
